setoran_id,santri_id,tanggal,jenis,surah,juz,jumlah_ayat,kualitas,musyrif
ST02766,S024,2025-11-06,Murajaah,Al-Baqarah,1,7,Perlu Diulang,Ustzh. Maryam
ST02767,S024,2025-11-08,Murajaah,Al-Baqarah,1,6,Lancar,Ustzh. Maryam
ST02768,S024,2025-11-10,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST02769,S024,2025-11-12,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST02770,S024,2025-11-22,Murajaah,Al-Baqarah,1,18,Lancar,Ustzh. Maryam
ST02771,S025,2025-01-15,Murajaah,Al-Fatihah,1,7,Lancar,Ust. Ridwan
ST02772,S025,2025-01-16,Murajaah,Al-Fatihah,1,19,Kurang Lancar,Ust. Ridwan
ST02773,S025,2025-01-18,Murajaah,Al-Fatihah,1,12,Lancar,Ust. Ridwan
ST02774,S025,2025-01-19,Ziyadah,Al-Fatihah,1,1,Lancar,Ust. Ridwan
ST02775,S025,2025-01-21,Ziyadah,Al-Fatihah,1,4,Lancar,Ust. Ridwan
ST02776,S025,2025-01-22,Murajaah,Al-Fatihah,1,16,Kurang Lancar,Ust. Ridwan
ST02777,S025,2025-01-23,Murajaah,Al-Fatihah,1,8,Lancar,Ust. Ridwan
ST02778,S025,2025-01-25,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Ridwan
ST02779,S025,2025-01-26,Murajaah,Al-Fatihah,1,20,Lancar,Ust. Ridwan
ST02780,S025,2025-01-27,Murajaah,Al-Baqarah,1,19,Lancar,Ust. Ridwan
ST02781,S025,2025-01-28,Murajaah,Al-Fatihah,1,17,Lancar,Ust. Ridwan
ST02782,S025,2025-01-29,Murajaah,Al-Fatihah,1,20,Kurang Lancar,Ust. Ridwan
ST02783,S025,2025-01-30,Murajaah,Al-Fatihah,1,16,Lancar,Ust. Ridwan
ST02784,S025,2025-02-02,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Ridwan
ST02785,S025,2025-02-03,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ust. Ridwan
ST02786,S025,2025-02-04,Murajaah,Al-Baqarah,1,9,Kurang Lancar,Ust. Ridwan
ST02787,S025,2025-02-05,Ziyadah,Al-Baqarah,1,2,Perlu Diulang,Ust. Ridwan
ST02788,S025,2025-02-06,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Ridwan
ST02789,S025,2025-02-08,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Ridwan
ST02790,S025,2025-02-09,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Ridwan
ST02791,S025,2025-02-10,Murajaah,Al-Fatihah,1,18,Lancar,Ust. Ridwan
ST02792,S025,2025-02-11,Murajaah,Al-Fatihah,1,20,Perlu Diulang,Ust. Ridwan
ST02793,S025,2025-02-13,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Ridwan
ST02794,S025,2025-02-15,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Ridwan
ST02795,S025,2025-02-16,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Ridwan
ST02796,S025,2025-02-17,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Ridwan
ST02797,S025,2025-02-18,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Ridwan
ST02798,S025,2025-02-19,Murajaah,Al-Baqarah,1,19,Lancar,Ust. Ridwan
ST02799,S025,2025-02-20,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Ridwan
ST02800,S025,2025-02-22,Ziyadah,Al-Baqarah,1,2,Perlu Diulang,Ust. Ridwan
ST02801,S025,2025-02-23,Murajaah,Al-Baqarah,1,19,Lancar,Ust. Ridwan
ST02802,S025,2025-02-24,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST02803,S025,2025-02-25,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Ridwan
ST02804,S025,2025-02-26,Murajaah,Al-Baqarah,1,11,Kurang Lancar,Ust. Ridwan
ST02805,S025,2025-03-01,Murajaah,Al-Fatihah,1,11,Perlu Diulang,Ust. Ridwan
ST02806,S025,2025-03-02,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ust. Ridwan
ST02807,S025,2025-03-03,Murajaah,Al-Baqarah,1,10,Lancar,Ust. Ridwan
ST02808,S025,2025-03-04,Murajaah,Al-Baqarah,1,15,Kurang Lancar,Ust. Ridwan
ST02809,S025,2025-03-05,Murajaah,Al-Baqarah,1,13,Lancar,Ust. Ridwan
ST02810,S025,2025-03-08,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Ridwan
ST02811,S025,2025-03-09,Murajaah,Al-Baqarah,1,13,Kurang Lancar,Ust. Ridwan
ST02812,S025,2025-03-10,Murajaah,Al-Baqarah,1,18,Lancar,Ust. Ridwan
ST02813,S025,2025-03-12,Murajaah,Al-Fatihah,1,17,Perlu Diulang,Ust. Ridwan
ST02814,S025,2025-03-13,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Ridwan
ST02815,S025,2025-03-16,Murajaah,Al-Baqarah,1,19,Perlu Diulang,Ust. Ridwan
ST02816,S025,2025-03-17,Murajaah,Al-Baqarah,1,18,Lancar,Ust. Ridwan
ST02817,S025,2025-03-18,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Ridwan
ST02818,S025,2025-03-19,Murajaah,Al-Baqarah,1,7,Lancar,Ust. Ridwan
ST02819,S025,2025-03-22,Murajaah,Al-Baqarah,1,9,Lancar,Ust. Ridwan
ST02820,S025,2025-03-23,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Ridwan
ST02821,S025,2025-03-25,Murajaah,Al-Baqarah,1,11,Lancar,Ust. Ridwan
ST02822,S025,2025-03-26,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Ridwan
ST02823,S025,2025-03-27,Murajaah,Al-Fatihah,1,7,Lancar,Ust. Ridwan
ST02824,S025,2025-03-29,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST02825,S025,2025-04-01,Murajaah,Al-Fatihah,1,9,Lancar,Ust. Ridwan
ST02826,S025,2025-04-02,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Ridwan
ST02827,S025,2025-04-05,Murajaah,Al-Fatihah,1,7,Lancar,Ust. Ridwan
ST02828,S025,2025-04-06,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST02829,S025,2025-04-07,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ust. Ridwan
ST02830,S025,2025-04-09,Murajaah,Al-Baqarah,1,13,Lancar,Ust. Ridwan
ST02831,S025,2025-04-10,Murajaah,Al-Baqarah,1,14,Lancar,Ust. Ridwan
ST02832,S025,2025-04-12,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST02833,S025,2025-04-13,Murajaah,Al-Baqarah,1,6,Kurang Lancar,Ust. Ridwan
ST02834,S025,2025-04-14,Murajaah,Al-Baqarah,1,19,Perlu Diulang,Ust. Ridwan
ST02835,S025,2025-04-15,Murajaah,Al-Baqarah,1,17,Kurang Lancar,Ust. Ridwan
ST02836,S025,2025-04-16,Murajaah,Al-Baqarah,1,14,Lancar,Ust. Ridwan
ST02837,S025,2025-04-17,Murajaah,Al-Baqarah,1,6,Lancar,Ust. Ridwan
ST02838,S025,2025-04-20,Murajaah,Al-Baqarah,1,9,Kurang Lancar,Ust. Ridwan
ST02839,S025,2025-04-21,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Ridwan
ST02840,S025,2025-04-22,Murajaah,Al-Baqarah,1,8,Kurang Lancar,Ust. Ridwan
ST02841,S025,2025-04-23,Murajaah,Al-Fatihah,1,20,Lancar,Ust. Ridwan
ST02842,S025,2025-04-24,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Ridwan
ST02843,S025,2025-04-27,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Ridwan
ST02844,S025,2025-04-29,Murajaah,Al-Baqarah,1,19,Kurang Lancar,Ust. Ridwan
ST02845,S025,2025-04-30,Murajaah,Al-Baqarah,1,15,Kurang Lancar,Ust. Ridwan
ST02846,S025,2025-05-01,Murajaah,Al-Baqarah,1,10,Lancar,Ust. Ridwan
ST02847,S025,2025-05-03,Murajaah,Al-Fatihah,1,9,Kurang Lancar,Ust. Ridwan
ST02848,S025,2025-05-04,Murajaah,Al-Baqarah,1,13,Kurang Lancar,Ust. Ridwan
ST02849,S025,2025-05-05,Murajaah,Al-Baqarah,1,16,Kurang Lancar,Ust. Ridwan
ST02850,S025,2025-05-06,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ust. Ridwan
ST02851,S025,2025-05-08,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST02852,S025,2025-05-10,Murajaah,Al-Baqarah,1,11,Kurang Lancar,Ust. Ridwan
ST02853,S025,2025-05-11,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST02854,S025,2025-05-12,Murajaah,Al-Baqarah,1,6,Lancar,Ust. Ridwan
ST02855,S025,2025-05-13,Murajaah,Al-Baqarah,1,7,Kurang Lancar,Ust. Ridwan
ST02856,S025,2025-05-14,Murajaah,Al-Baqarah,1,12,Kurang Lancar,Ust. Ridwan
ST02857,S025,2025-05-15,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ust. Ridwan
ST02858,S025,2025-05-17,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Ridwan
ST02859,S025,2025-05-18,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Ridwan
ST02860,S025,2025-05-19,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ust. Ridwan
ST02861,S025,2025-05-20,Murajaah,Al-Fatihah,1,18,Lancar,Ust. Ridwan
ST02862,S025,2025-05-22,Murajaah,Al-Baqarah,1,14,Lancar,Ust. Ridwan
ST02863,S025,2025-05-24,Murajaah,Al-Baqarah,1,11,Kurang Lancar,Ust. Ridwan
ST02864,S025,2025-05-25,Ziyadah,Al-Baqarah,1,2,Perlu Diulang,Ust. Ridwan
ST02865,S025,2025-05-26,Murajaah,Al-Baqarah,1,10,Kurang Lancar,Ust. Ridwan
ST02866,S025,2025-05-27,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Ridwan
ST02867,S025,2025-05-28,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Ridwan
ST02868,S025,2025-05-29,Ziyadah,Al-Baqarah,1,2,Perlu Diulang,Ust. Ridwan
ST02869,S025,2025-05-31,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ust. Ridwan
ST02870,S025,2025-06-01,Murajaah,Al-Baqarah,1,7,Perlu Diulang,Ust. Ridwan
ST02871,S025,2025-06-04,Ziyadah,Al-Baqarah,1,3,Perlu Diulang,Ust. Ridwan
ST02872,S025,2025-06-05,Murajaah,Al-Baqarah,1,8,Kurang Lancar,Ust. Ridwan
ST02873,S025,2025-06-07,Murajaah,Al-Baqarah,1,8,Kurang Lancar,Ust. Ridwan
ST02874,S025,2025-06-08,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Ridwan
ST02875,S025,2025-06-09,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Ridwan
ST02876,S025,2025-06-11,Murajaah,Al-Baqarah,1,7,Lancar,Ust. Ridwan
ST02877,S025,2025-06-12,Murajaah,Al-Baqarah,1,11,Perlu Diulang,Ust. Ridwan
ST02878,S025,2025-06-14,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Ridwan
ST02879,S025,2025-06-15,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Ridwan
ST02880,S025,2025-06-16,Murajaah,Al-Baqarah,1,7,Lancar,Ust. Ridwan
ST02881,S025,2025-06-17,Murajaah,Al-Baqarah,1,20,Kurang Lancar,Ust. Ridwan
ST02882,S025,2025-06-18,Murajaah,Al-Baqarah,1,11,Lancar,Ust. Ridwan
ST02883,S025,2025-06-19,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Ridwan
ST02884,S025,2025-06-21,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Ridwan
ST02885,S025,2025-06-22,Murajaah,Al-Baqarah,1,19,Lancar,Ust. Ridwan
ST02886,S025,2025-06-23,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Ridwan
ST02887,S025,2025-06-24,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Ridwan
ST02888,S025,2025-06-25,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Ridwan
ST02889,S025,2025-06-26,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Ridwan
ST02890,S025,2025-06-28,Murajaah,Al-Baqarah,1,9,Kurang Lancar,Ust. Ridwan
ST02891,S025,2025-06-30,Murajaah,Al-Baqarah,1,7,Lancar,Ust. Ridwan
ST02892,S025,2025-07-01,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Ridwan
ST02893,S025,2025-07-02,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ust. Ridwan
ST02894,S025,2025-07-05,Murajaah,Al-Baqarah,1,16,Lancar,Ust. Ridwan
ST02895,S025,2025-07-06,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Ridwan
ST02896,S025,2025-07-07,Murajaah,Al-Baqarah,1,12,Lancar,Ust. Ridwan
ST02897,S025,2025-07-08,Murajaah,Al-Baqarah,1,7,Perlu Diulang,Ust. Ridwan
ST02898,S025,2025-07-09,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ust. Ridwan
ST02899,S025,2025-07-10,Murajaah,Al-Baqarah,1,18,Kurang Lancar,Ust. Ridwan
ST02900,S025,2025-07-12,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Ridwan
ST02901,S025,2025-07-14,Murajaah,Al-Baqarah,1,6,Kurang Lancar,Ust. Ridwan
ST02902,S025,2025-07-15,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Ridwan
ST02903,S025,2025-07-16,Murajaah,Al-Baqarah,1,7,Lancar,Ust. Ridwan
ST02904,S025,2025-07-17,Murajaah,Al-Fatihah,1,8,Lancar,Ust. Ridwan
ST02905,S025,2025-07-19,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST02906,S025,2025-07-20,Murajaah,Al-Baqarah,1,13,Lancar,Ust. Ridwan
ST02907,S025,2025-07-21,Murajaah,Al-Baqarah,1,17,Kurang Lancar,Ust. Ridwan
ST02908,S025,2025-07-22,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST02909,S025,2025-07-23,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Ridwan
ST02910,S025,2025-07-24,Murajaah,Al-Fatihah,1,20,Perlu Diulang,Ust. Ridwan
ST02911,S025,2025-07-26,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Ridwan
ST02912,S025,2025-07-27,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Ridwan
ST02913,S025,2025-07-28,Murajaah,Al-Baqarah,1,6,Kurang Lancar,Ust. Ridwan
ST02914,S025,2025-07-29,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Ridwan
ST02915,S025,2025-07-30,Murajaah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST02916,S025,2025-07-31,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ust. Ridwan
ST02917,S025,2025-08-02,Murajaah,Al-Baqarah,1,13,Kurang Lancar,Ust. Ridwan
ST02918,S026,2025-01-18,Ziyadah,Al-Fatihah,1,2,Lancar,Ust. Hafiz
ST02919,S026,2025-01-20,Ziyadah,Al-Fatihah,1,4,Lancar,Ust. Hafiz
ST02920,S026,2025-01-21,Murajaah,Al-Fatihah,1,6,Lancar,Ust. Hafiz
ST02921,S026,2025-01-22,Murajaah,Al-Fatihah,1,14,Lancar,Ust. Hafiz
ST02922,S026,2025-01-23,Murajaah,Al-Fatihah,1,20,Lancar,Ust. Hafiz
ST02923,S026,2025-01-25,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST02924,S026,2025-01-27,Murajaah,Al-Fatihah,1,17,Lancar,Ust. Hafiz
ST02925,S026,2025-01-28,Murajaah,Al-Fatihah,1,5,Lancar,Ust. Hafiz
ST02926,S026,2025-01-29,Murajaah,Al-Fatihah,1,9,Lancar,Ust. Hafiz
ST02927,S026,2025-01-30,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST02928,S026,2025-02-04,Murajaah,Al-Fatihah,1,8,Kurang Lancar,Ust. Hafiz
ST02929,S026,2025-02-05,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Hafiz
ST02930,S026,2025-02-12,Murajaah,Al-Baqarah,1,15,Kurang Lancar,Ust. Hafiz
ST02931,S026,2025-02-16,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ust. Hafiz
ST02932,S026,2025-02-18,Murajaah,Al-Baqarah,1,13,Lancar,Ust. Hafiz
ST02933,S026,2025-02-19,Murajaah,Al-Fatihah,1,16,Lancar,Ust. Hafiz
ST02934,S026,2025-02-23,Murajaah,Al-Baqarah,1,16,Kurang Lancar,Ust. Hafiz
ST02935,S026,2025-02-26,Murajaah,Al-Fatihah,1,7,Lancar,Ust. Hafiz
ST02936,S026,2025-02-27,Murajaah,Al-Fatihah,1,6,Lancar,Ust. Hafiz
ST02937,S026,2025-03-03,Murajaah,Al-Baqarah,1,19,Lancar,Ust. Hafiz
ST02938,S026,2025-03-05,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Hafiz
ST02939,S026,2025-03-08,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Hafiz
ST02940,S026,2025-03-10,Murajaah,Al-Fatihah,1,8,Kurang Lancar,Ust. Hafiz
ST02941,S026,2025-03-16,Murajaah,Al-Baqarah,1,10,Kurang Lancar,Ust. Hafiz
ST02942,S026,2025-03-24,Murajaah,Al-Baqarah,1,12,Lancar,Ust. Hafiz
ST02943,S026,2025-03-25,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Hafiz
ST02944,S026,2025-03-27,Murajaah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST02945,S026,2025-03-29,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ust. Hafiz
ST02946,S026,2025-03-30,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST02947,S026,2025-03-31,Murajaah,Al-Fatihah,1,9,Lancar,Ust. Hafiz
ST02948,S026,2025-04-02,Murajaah,Al-Baqarah,1,14,Kurang Lancar,Ust. Hafiz
ST02949,S026,2025-04-03,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST02950,S026,2025-04-05,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST02951,S026,2025-04-07,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST02952,S026,2025-04-08,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ust. Hafiz
ST02953,S026,2025-04-09,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Hafiz
ST02954,S026,2025-04-15,Murajaah,Al-Baqarah,1,19,Lancar,Ust. Hafiz
ST02955,S026,2025-04-21,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST02956,S026,2025-04-22,Murajaah,Al-Fatihah,1,9,Lancar,Ust. Hafiz
ST02957,S026,2025-04-26,Murajaah,Al-Fatihah,1,9,Lancar,Ust. Hafiz
ST02958,S026,2025-04-28,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST02959,S026,2025-05-01,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Hafiz
ST02960,S026,2025-05-03,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ust. Hafiz
ST02961,S026,2025-05-04,Murajaah,Al-Baqarah,1,11,Kurang Lancar,Ust. Hafiz
ST02962,S026,2025-05-05,Murajaah,Al-Baqarah,1,9,Lancar,Ust. Hafiz
ST02963,S026,2025-05-06,Murajaah,Al-Baqarah,1,7,Kurang Lancar,Ust. Hafiz
ST02964,S026,2025-05-07,Murajaah,Al-Fatihah,1,15,Lancar,Ust. Hafiz
ST02965,S026,2025-05-08,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ust. Hafiz
ST02966,S026,2025-05-11,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST02967,S026,2025-05-15,Murajaah,Al-Fatihah,1,16,Kurang Lancar,Ust. Hafiz
ST02968,S026,2025-05-21,Murajaah,Al-Baqarah,1,14,Lancar,Ust. Hafiz
ST02969,S026,2025-05-22,Murajaah,Al-Baqarah,1,9,Kurang Lancar,Ust. Hafiz
ST02970,S026,2025-05-25,Murajaah,Al-Baqarah,1,7,Lancar,Ust. Hafiz
ST02971,S026,2025-05-29,Murajaah,Al-Baqarah,1,18,Lancar,Ust. Hafiz
ST02972,S026,2025-06-01,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST02973,S026,2025-06-03,Murajaah,Al-Baqarah,1,13,Lancar,Ust. Hafiz
ST02974,S026,2025-06-04,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST02975,S026,2025-06-05,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Hafiz
ST02976,S026,2025-06-07,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ust. Hafiz
ST02977,S026,2025-06-08,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST02978,S026,2025-06-09,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST02979,S026,2025-06-11,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ust. Hafiz
ST02980,S026,2025-06-17,Ziyadah,Al-Baqarah,1,1,Perlu Diulang,Ust. Hafiz
ST02981,S026,2025-06-19,Murajaah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST02982,S026,2025-06-21,Murajaah,Al-Baqarah,1,10,Perlu Diulang,Ust. Hafiz
ST02983,S026,2025-06-25,Murajaah,Al-Baqarah,1,7,Lancar,Ust. Hafiz
ST02984,S026,2025-06-26,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST02985,S026,2025-06-28,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST02986,S026,2025-06-30,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST02987,S026,2025-07-01,Murajaah,Al-Baqarah,1,16,Lancar,Ust. Hafiz
ST02988,S026,2025-07-02,Murajaah,Al-Baqarah,1,13,Lancar,Ust. Hafiz
ST02989,S026,2025-07-03,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST02990,S026,2025-07-06,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST02991,S026,2025-07-09,Murajaah,Al-Baqarah,1,10,Lancar,Ust. Hafiz
ST02992,S026,2025-07-14,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Hafiz
ST02993,S026,2025-07-20,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST02994,S026,2025-07-23,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Hafiz
ST02995,S026,2025-07-26,Murajaah,Al-Baqarah,1,6,Kurang Lancar,Ust. Hafiz
ST02996,S026,2025-07-27,Murajaah,Al-Baqarah,1,12,Perlu Diulang,Ust. Hafiz
ST02997,S026,2025-07-28,Murajaah,Al-Baqarah,1,16,Kurang Lancar,Ust. Hafiz
ST02998,S026,2025-07-29,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST02999,S026,2025-07-30,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST03000,S026,2025-08-02,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Hafiz
ST03001,S026,2025-08-04,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST03002,S026,2025-08-05,Murajaah,Al-Fatihah,1,12,Kurang Lancar,Ust. Hafiz
ST03003,S027,2025-05-19,Murajaah,Al-Fatihah,1,15,Lancar,Ustzh. Maryam
ST03004,S027,2025-05-22,Murajaah,Al-Fatihah,1,5,Perlu Diulang,Ustzh. Maryam
ST03005,S027,2025-05-24,Ziyadah,Al-Fatihah,1,1,Lancar,Ustzh. Maryam
ST03006,S027,2025-05-25,Murajaah,Al-Fatihah,1,9,Lancar,Ustzh. Maryam
ST03007,S027,2025-05-26,Murajaah,Al-Fatihah,1,20,Kurang Lancar,Ustzh. Maryam
ST03008,S027,2025-05-28,Murajaah,Al-Fatihah,1,18,Kurang Lancar,Ustzh. Maryam
ST03009,S027,2025-05-29,Ziyadah,Al-Fatihah,1,5,Kurang Lancar,Ustzh. Maryam
ST03010,S027,2025-05-31,Ziyadah,Al-Baqarah,1,3,Lancar,Ustzh. Maryam
ST03011,S027,2025-06-03,Murajaah,Al-Baqarah,1,8,Lancar,Ustzh. Maryam
ST03012,S027,2025-06-04,Murajaah,Al-Fatihah,1,15,Lancar,Ustzh. Maryam
ST03013,S027,2025-06-05,Murajaah,Al-Fatihah,1,10,Perlu Diulang,Ustzh. Maryam
ST03014,S027,2025-06-07,Murajaah,Al-Fatihah,1,7,Lancar,Ustzh. Maryam
ST03015,S027,2025-06-08,Murajaah,Al-Fatihah,1,7,Perlu Diulang,Ustzh. Maryam
ST03016,S027,2025-06-09,Murajaah,Al-Fatihah,1,14,Lancar,Ustzh. Maryam
ST03017,S027,2025-06-10,Murajaah,Al-Fatihah,1,16,Kurang Lancar,Ustzh. Maryam
ST03018,S027,2025-06-11,Murajaah,Al-Fatihah,1,17,Lancar,Ustzh. Maryam
ST03019,S027,2025-06-12,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST03020,S027,2025-06-14,Murajaah,Al-Fatihah,1,5,Perlu Diulang,Ustzh. Maryam
ST03021,S027,2025-06-16,Murajaah,Al-Fatihah,1,16,Lancar,Ustzh. Maryam
ST03022,S027,2025-06-17,Murajaah,Al-Fatihah,1,5,Lancar,Ustzh. Maryam
ST03023,S027,2025-06-18,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST03024,S027,2025-06-19,Ziyadah,Al-Baqarah,1,3,Lancar,Ustzh. Maryam
ST03025,S027,2025-06-22,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST03026,S027,2025-06-23,Murajaah,Al-Baqarah,1,9,Lancar,Ustzh. Maryam
ST03027,S027,2025-06-24,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST03028,S027,2025-06-25,Murajaah,Al-Fatihah,1,19,Lancar,Ustzh. Maryam
ST03029,S027,2025-06-26,Murajaah,Al-Baqarah,1,9,Lancar,Ustzh. Maryam
ST03030,S027,2025-06-28,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST03031,S027,2025-06-29,Murajaah,Al-Baqarah,1,5,Kurang Lancar,Ustzh. Maryam
ST03032,S027,2025-06-30,Murajaah,Al-Baqarah,1,7,Lancar,Ustzh. Maryam
ST03033,S027,2025-07-01,Ziyadah,Al-Baqarah,1,4,Perlu Diulang,Ustzh. Maryam
ST03034,S027,2025-07-02,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ustzh. Maryam
ST03035,S027,2025-07-03,Murajaah,Al-Baqarah,1,17,Kurang Lancar,Ustzh. Maryam
ST03036,S027,2025-07-05,Murajaah,Al-Fatihah,1,19,Kurang Lancar,Ustzh. Maryam
ST03037,S027,2025-07-06,Murajaah,Al-Baqarah,1,16,Lancar,Ustzh. Maryam
ST03038,S027,2025-07-08,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
